Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2018;1;ADMINISTRAÇÃO;434;FACULDADE SANTA MARCELINA;FASM;Faculdade;Privada sem fins lucrativos;18721;Educação Presencial;3550308;SAO PAULO;SP;22;22;12;0.545454545;1,99161;3,37931;4;
2018;13;CIÊNCIAS ECONÔMICAS;1161;INSPER INSTITUTO DE ENSINO E PESQUISA;INSPER;Faculdade;Privada sem fins lucrativos;18722;Educação Presencial;3550308;SAO PAULO;SP;168;153;91;0.594771242;0,76037;2,64657;3;
2018;81;RELAÇÕES INTERNACIONAIS;434;FACULDADE SANTA MARCELINA;FASM;Faculdade;Privada sem fins lucrativos;18723;Educação Presencial;3550308;SAO PAULO;SP;2;0;0;;;;SC;
2018;13;CIÊNCIAS ECONÔMICAS;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;18727;Educação Presencial;1302603;MANAUS;AM;27;26;20;0.769230769;-0,07965;2,29095;3;
2018;2;DIREITO;1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU;FACTU;Faculdade;Privada sem fins lucrativos;18730;Educação Presencial;3170404;UNAI;MG;26;26;19;0.730769231;-1,33809;1,65097;2;
2018;1;ADMINISTRAÇÃO;1842;FACULDADES INTEGRADAS MACHADO DE ASSIS;FEMA;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;18732;Educação Presencial;4317202;SANTA ROSA;RS;23;23;20;0.869565217;-0,21663;2,46156;3;
2018;18;PSICOLOGIA;661;FACULDADE PIO DÉCIMO;FPD;Faculdade;Privada com fins lucrativos;18736;Educação Presencial;2800308;ARACAJU;SE;53;53;40;0.754716981;-0,19874;2,50451;3;
2018;1;ADMINISTRAÇÃO;752;FACULDADE DE PARÁ DE MINAS;FAPAM;Faculdade;Privada sem fins lucrativos;18737;Educação Presencial;3147105;PARA DE MINAS;MG;39;32;27;0.84375;2,10569;3,42672;4;
2018;1;ADMINISTRAÇÃO;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;18742;Educação Presencial;2927408;SALVADOR;BA;84;78;47;0.602564103;-0,43916;2,36908;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18772;Educação Presencial;3502804;ARACATUBA;SP;30;30;22;0.733333333;1,58844;3,73593;4;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18773;Educação Presencial;3552205;SOROCABA;SP;221;216;141;0.652777778;-0,19492;2,50713;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18774;Educação Presencial;3543402;RIBEIRAO PRETO;SP;123;120;87;0.725;-0,34637;2,40278;3;
2018;29;TURISMO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18776;Educação Presencial;3509502;CAMPINAS;SP;29;24;17;0.708333333;0,39679;2,25136;3;
2018;29;TURISMO;730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;Universidade;Pessoa Jurídica de Direito Público - Estadual;18777;Educação Presencial;4119905;PONTA GROSSA;PR;36;32;27;0.84375;0,31617;2,21999;3;
2018;1;ADMINISTRAÇÃO;1198;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ;FACET;Faculdade;Privada com fins lucrativos;18789;Educação Presencial;4106902;CURITIBA;PR;10;10;7;0.7;1,55516;3,19792;4;
2018;1;ADMINISTRAÇÃO;1201;FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS;FAMC;Faculdade;Privada com fins lucrativos;18795;Educação Presencial;3144805;NOVA LIMA;MG;61;37;27;0.72972973;-2,04458;1,70186;2;
2018;1;ADMINISTRAÇÃO;5369;FACULDADES INTEGRADAS ASMEC;ASMEC;Faculdade;Privada com fins lucrativos;18797;Educação Presencial;3146008;OURO FINO;MG;24;23;14;0.608695652;1,17920;3,04167;4;
2018;22;CIÊNCIAS CONTÁBEIS;1075;INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA;IESP;Faculdade;Privada com fins lucrativos;18800;Educação Presencial;2503209;CABEDELO;PB;179;85;50;0.588235294;-0,62509;2,20918;3;
2018;22;CIÊNCIAS CONTÁBEIS;1208;FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL;;Faculdade;Privada com fins lucrativos;18804;Educação Presencial;2408102;NATAL;RN;11;6;1;0.166666667;;;SC;
2018;1;ADMINISTRAÇÃO;4255;FACULDADES INTEGRADAS DE CACOAL;UNESC;Faculdade;Privada com fins lucrativos;18805;Educação Presencial;1100049;CACOAL;RO;10;8;7;0.875;5,12228;4,68042;5;
2018;22;CIÊNCIAS CONTÁBEIS;1213;FACULDADE FLEMING;SEF;Faculdade;Privada com fins lucrativos;18809;Educação Presencial;3509502;CAMPINAS;SP;1;0;0;;;;SC;
2018;1;ADMINISTRAÇÃO;1221;FACULDADE GAMMON;;Faculdade;Privada sem fins lucrativos;18817;Educação Presencial;3535507;PARAGUACU PAULISTA;SP;7;6;1;0.166666667;;;SC;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18824;Educação Presencial;3503208;ARARAQUARA;SP;72;46;32;0.695652174;1,39045;3,12947;4;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18827;Educação Presencial;3503208;ARARAQUARA;SP;72;64;44;0.6875;-1,44002;1,58161;2;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18828;Educação Presencial;3503208;ARARAQUARA;SP;18;16;15;0.9375;-0,44377;2,12339;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18829;Educação Presencial;3503208;ARARAQUARA;SP;40;37;28;0.756756757;0,17110;2,75934;3;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18831;Educação Presencial;3548500;SANTOS;SP;62;52;36;0.692307692;0,59183;2,79756;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18834;Educação Presencial;3548500;SANTOS;SP;121;86;56;0.651162791;0,96520;3,21815;4;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18835;Educação Presencial;3548500;SANTOS;SP;20;15;9;0.6;0,55002;2,50138;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18836;Educação Presencial;3548500;SANTOS;SP;81;80;48;0.6;0,30969;2,85483;3;
2018;29;TURISMO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18837;Educação Presencial;3548500;SANTOS;SP;2;0;0;;;;SC;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18838;Educação Presencial;3549904;SAO JOSE DOS CAMPOS;SP;110;59;55;0.93220339;0,86743;2,91210;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18841;Educação Presencial;3549904;SAO JOSE DOS CAMPOS;SP;216;166;91;0.548192771;-0,40627;2,28499;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18842;Educação Presencial;3549904;SAO JOSE DOS CAMPOS;SP;36;31;23;0.741935484;1,14963;2,72944;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18843;Educação Presencial;3549904;SAO JOSE DOS CAMPOS;SP;95;91;63;0.692307692;1,00909;3,33674;4;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;18845;Educação Presencial;3502804;ARACATUBA;SP;19;11;5;0.454545455;3,80361;4,13238;5;
2018;2;DIREITO;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pessoa Jurídica de Direito Público - Federal;18852;Educação Presencial;2402006;CAICO;RN;45;42;39;0.928571429;-1,13441;1,78955;2;
2018;67;SECRETARIADO EXECUTIVO;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Universidade;Pessoa Jurídica de Direito Público - Federal;18860;Educação Presencial;3171303;VICOSA;MG;25;23;22;0.956521739;-4,33164;;1;
2018;1;ADMINISTRAÇÃO;593;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;CEFET/RJ;Centro Federal de Educação Tecnológica;Pessoa Jurídica de Direito Público - Federal;18864;Educação Presencial;3304557;RIO DE JANEIRO;RJ;74;70;66;0.942857143;0,15542;2,61619;3;
2018;1;ADMINISTRAÇÃO;599;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;IFBA;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;18912;Educação Presencial;2927408;SALVADOR;BA;35;32;29;0.90625;1,76525;3,28523;4;
2018;804;PUBLICIDADE E PROPAGANDA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;18953;Educação Presencial;5208707;GOIANIA;GO;70;67;64;0.955223881;-1,63714;1,66950;2;
2018;2;DIREITO;343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Centro Universitário;Privada com fins lucrativos;18983;Educação Presencial;3106200;BELO HORIZONTE;MG;518;486;359;0.738683128;-0,09942;2,49377;3;
2018;81;RELAÇÕES INTERNACIONAIS;207;CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;Centro Universitário;Privada sem fins lucrativos;18996;Educação Presencial;3543402;RIBEIRAO PRETO;SP;5;5;2;0.4;0,54209;2,41667;3;
2018;2;DIREITO;207;CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;Centro Universitário;Privada sem fins lucrativos;18997;Educação Presencial;3543402;RIBEIRAO PRETO;SP;95;93;54;0.580645161;0,48400;2,89074;3;
2018;1;ADMINISTRAÇÃO;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;19007;Educação Presencial;3543402;RIBEIRAO PRETO;SP;20;17;7;0.411764706;1,78141;3,29195;4;
2018;2;DIREITO;666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;Universidade;Pessoa Jurídica de Direito Público - Estadual;19045;Educação Presencial;2910800;FEIRA DE SANTANA;BA;151;135;100;0.740740741;-0,85509;1,97960;3;
2018;2;DIREITO;671;UNIVERSIDADE ANHANGUERA;UNIDERP;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;19069;Educação Presencial;5002704;CAMPO GRANDE;MS;350;193;136;0.704663212;-0,47301;2,23958;3;
2018;18;PSICOLOGIA;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pessoa Jurídica de Direito Público - Estadual;19082;Educação Presencial;2211001;TERESINA;PI;26;25;24;0.96;1,95659;3,98960;5;
2018;2;DIREITO;222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Centro Universitário;Privada sem fins lucrativos;19117;Educação Presencial;3557105;VOTUPORANGA;SP;112;111;84;0.756756757;0,26623;2,74256;3;
2018;804;PUBLICIDADE E PROPAGANDA;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;19222;Educação Presencial;4101507;ARAPONGAS;PR;10;9;6;0.666666667;2,55332;3,26332;4;
2018;2;DIREITO;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;19224;Educação Presencial;4101507;ARAPONGAS;PR;122;116;79;0.681034483;-0,03019;2,54088;3;
2018;2;DIREITO;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;19231;Educação Presencial;4113700;LONDRINA;PR;176;159;117;0.735849057;0,06469;2,60543;3;
2018;1;ADMINISTRAÇÃO;140;UNIVERSIDADE DE VASSOURAS;;Universidade;Privada sem fins lucrativos;19237;Educação Presencial;3306206;VASSOURAS;RJ;36;36;24;0.666666667;0,05590;2,57483;3;
2018;2;DIREITO;330;UNIVERSIDADE IGUAÇU;UNIG;Universidade;Privada sem fins lucrativos;19299;Educação Presencial;3302205;ITAPERUNA;RJ;88;82;56;0.682926829;0,92914;3,19361;4;
2018;1;ADMINISTRAÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19302;Educação Presencial;3303302;NITEROI;RJ;55;40;14;0.35;-2,07675;1,68849;2;
2018;2;DIREITO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19303;Educação Presencial;3303302;NITEROI;RJ;363;323;180;0.557275542;0,08429;2,61877;3;
2018;2;DIREITO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19305;Educação Presencial;3303401;NOVA FRIBURGO;RJ;141;124;92;0.741935484;0,48567;2,89187;3;
2018;2;DIREITO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19307;Educação Presencial;3304557;RIO DE JANEIRO;RJ;149;117;46;0.393162393;0,59520;2,96640;4;
2018;1;ADMINISTRAÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;19312;Educação Presencial;4115200;MARINGA;PR;30;27;23;0.851851852;0,34452;2,69477;3;
2018;2;DIREITO;1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;Universidade;Privada sem fins lucrativos;19316;Educação Presencial;3303401;NOVA FRIBURGO;RJ;37;32;15;0.46875;-1,69418;1,40868;2;
2018;67;SECRETARIADO EXECUTIVO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19318;Educação Presencial;3304557;RIO DE JANEIRO;RJ;52;49;22;0.448979592;0,05956;2,08146;3;
2018;22;CIÊNCIAS CONTÁBEIS;1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;Universidade;Privada sem fins lucrativos;19323;Educação Presencial;3303401;NOVA FRIBURGO;RJ;20;17;14;0.823529412;0,26896;2,58434;3;
2018;1;ADMINISTRAÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19325;Educação Presencial;3304557;RIO DE JANEIRO;RJ;120;111;60;0.540540541;-0,30046;2,42672;3;
2018;13;CIÊNCIAS ECONÔMICAS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;19326;Educação Presencial;3304557;RIO DE JANEIRO;RJ;45;35;15;0.428571429;0,70894;2,62479;3;
2018;22;CIÊNCIAS CONTÁBEIS;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pessoa Jurídica de Direito Público - Estadual;19328;Educação Presencial;4120606;PRUDENTOPOLIS;PR;37;33;26;0.787878788;-0,15563;2,40618;3;
2018;22;CIÊNCIAS CONTÁBEIS;1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;UNISAL;Centro Universitário;Privada sem fins lucrativos;19353;Educação Presencial;3501608;AMERICANA;SP;62;52;36;0.692307692;-0,55712;2,23770;3;
2018;804;PUBLICIDADE E PROPAGANDA;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;19425;Educação Presencial;3506003;BAURU;SP;25;15;13;0.866666667;-2,23207;1,44322;2;
2018;803;JORNALISMO;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;19427;Educação Presencial;3506003;BAURU;SP;44;33;28;0.848484848;-0,79334;2,19593;3;
2018;29;TURISMO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;19452;Educação Presencial;4202404;BLUMENAU;SC;7;5;4;0.8;3,54278;3,47555;4;
2018;81;RELAÇÕES INTERNACIONAIS;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;19458;Educação Presencial;4218707;TUBARAO;SC;22;20;18;0.9;0,70987;2,49832;3;
2018;2;DIREITO;502;CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU;CSJT;Centro Universitário;Privada com fins lucrativos;19480;Educação Presencial;3548500;SANTOS;SP;68;60;33;0.55;1,91052;3,86135;4;
2018;13;CIÊNCIAS ECONÔMICAS;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pessoa Jurídica de Direito Público - Estadual;19486;Educação Presencial;3509502;CAMPINAS;SP;45;37;31;0.837837838;-2,22902;1,38102;2;
2018;29;TURISMO;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;19495;Educação Presencial;2927408;SALVADOR;BA;34;29;26;0.896551724;1,93044;2,84814;3;
2018;2;DIREITO;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;19498;Educação Presencial;2918407;JUAZEIRO;BA;28;27;25;0.925925926;-1,86449;1,29280;2;
2018;22;CIÊNCIAS CONTÁBEIS;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;19501;Educação Presencial;2905701;CAMACARI;BA;113;100;82;0.82;-0,27988;2,35404;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19512;Educação Presencial;3506003;BAURU;SP;106;75;54;0.72;0,51316;2,91058;3;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19513;Educação Presencial;3506003;BAURU;SP;24;24;16;0.666666667;1,01289;2,97255;4;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19514;Educação Presencial;3552205;SOROCABA;SP;133;97;78;0.804123711;0,43386;2,73190;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19515;Educação Presencial;3552205;SOROCABA;SP;37;22;19;0.863636364;-1,88519;1,57516;2;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19516;Educação Presencial;3552205;SOROCABA;SP;147;128;78;0.609375;0,91367;3,18309;4;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19519;Educação Presencial;3549805;SAO JOSE DO RIO PRETO;SP;98;77;57;0.74025974;-0,57854;2,31115;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19522;Educação Presencial;3549805;SAO JOSE DO RIO PRETO;SP;23;22;16;0.727272727;0,98811;2,66800;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19523;Educação Presencial;3549805;SAO JOSE DO RIO PRETO;SP;191;176;135;0.767045455;0,18975;2,69053;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19524;Educação Presencial;3502804;ARACATUBA;SP;61;42;23;0.547619048;1,62576;3,66760;4;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19526;Educação Presencial;3550308;SAO PAULO;SP;35;33;12;0.363636364;1,82932;3,90191;4;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19527;Educação Presencial;3550308;SAO PAULO;SP;23;21;12;0.571428571;-0,06709;2,26666;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19529;Educação Presencial;3550308;SAO PAULO;SP;68;48;37;0.770833333;-0,42358;2,13107;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19531;Educação Presencial;3550308;SAO PAULO;SP;398;216;78;0.361111111;0,03921;2,58810;3;
2018;13;CIÊNCIAS ECONÔMICAS;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19532;Educação Presencial;3550308;SAO PAULO;SP;21;15;9;0.6;4,89853;4,39844;5;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19533;Educação Presencial;3550308;SAO PAULO;SP;426;275;149;0.541818182;-0,30207;2,35589;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19535;Educação Presencial;3550308;SAO PAULO;SP;25;19;18;0.947368421;-0,41723;2,13349;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19537;Educação Presencial;3550308;SAO PAULO;SP;152;141;68;0.482269504;0,02431;2,65819;3;
2018;1;ADMINISTRAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19542;Educação Presencial;3547304;SANTANA DE PARNAIBA;SP;112;83;52;0.626506024;-0,05697;2,52791;3;
2018;804;PUBLICIDADE E PROPAGANDA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19543;Educação Presencial;3547304;SANTANA DE PARNAIBA;SP;31;26;18;0.692307692;0,58517;2,51475;3;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19544;Educação Presencial;3547304;SANTANA DE PARNAIBA;SP;153;122;65;0.532786885;0,17244;2,67875;3;
2018;18;PSICOLOGIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19545;Educação Presencial;3547304;SANTANA DE PARNAIBA;SP;95;90;50;0.555555556;0,51826;2,99854;4;
2018;2;DIREITO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;19557;Educação Presencial;3550308;SAO PAULO;SP;246;192;80;0.416666667;-0,05451;2,52433;3;
2018;29;TURISMO;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pessoa Jurídica de Direito Público - Federal;19562;Educação Presencial;2507507;JOAO PESSOA;PB;50;43;39;0.906976744;1,40195;2,64249;3;
2018;18;PSICOLOGIA;534;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;EBMSP;Faculdade;Privada sem fins lucrativos;19570;Educação Presencial;2927408;SALVADOR;BA;66;65;59;0.907692308;-1,36667;1,69976;2;
2018;22;CIÊNCIAS CONTÁBEIS;1058;Estácio FIB - Centro Universitário Estácio da Bahia;Estácio FIB;Centro Universitário;Privada com fins lucrativos;19573;Educação Presencial;2927408;SALVADOR;BA;14;11;8;0.727272727;-1,24352;1,94968;3;
2018;2;DIREITO;763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;Faculdade;Privada com fins lucrativos;19582;Educação Presencial;5208707;GOIANIA;GO;39;36;21;0.583333333;-1,13806;1,78707;2;
2018;1;ADMINISTRAÇÃO;1070;FACULDADE CNEC UNAÍ;;Faculdade;Privada sem fins lucrativos;19588;Educação Presencial;3170404;UNAI;MG;22;19;18;0.947368421;0,20464;2,63664;3;
2018;22;CIÊNCIAS CONTÁBEIS;795;FACULDADES INTEGRADAS DE DIAMANTINO;FID;Faculdade;Privada sem fins lucrativos;19592;Educação Presencial;5103502;DIAMANTINO;MT;27;26;13;0.5;-1,26099;1,94234;2;
2018;2;DIREITO;792;CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ;CESUPA;Centro Universitário;Privada sem fins lucrativos;19598;Educação Presencial;1501402;BELEM;PA;289;245;209;0.853061224;0,28631;2,75623;3;
2018;1;ADMINISTRAÇÃO;1075;INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA;IESP;Faculdade;Privada com fins lucrativos;19599;Educação Presencial;2503209;CABEDELO;PB;142;66;52;0.787878788;0,14464;2,61171;3;
2018;1;ADMINISTRAÇÃO;299;FACULDADE DE JANDAIA DO SUL;FAFIJAN;Faculdade;Privada sem fins lucrativos;19603;Educação Presencial;4112108;JANDAIA DO SUL;PR;9;9;6;0.666666667;-4,50404;0,67971;1;
2018;22;CIÊNCIAS CONTÁBEIS;1136;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU;FACIG;Faculdade;Privada sem fins lucrativos;19604;Educação Presencial;2606804;IGARASSU;PE;40;33;14;0.424242424;-2,04750;1,61231;2;
2018;1;ADMINISTRAÇÃO;1208;FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL;;Faculdade;Privada com fins lucrativos;19605;Educação Presencial;2408102;NATAL;RN;48;41;25;0.609756098;0,42932;2,73002;3;
2018;2;DIREITO;2565;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;Centro Universitário;Privada sem fins lucrativos;19606;Educação Presencial;3303203;NILOPOLIS;RJ;40;35;16;0.457142857;-0,43202;2,26747;3;
2018;1;ADMINISTRAÇÃO;363;FACULDADE MOZARTEUM DE SÃO PAULO;FAMOSP;Faculdade;Privada sem fins lucrativos;19616;Educação Presencial;3550308;SAO PAULO;SP;8;7;3;0.428571429;-1,95388;1,73956;2;
2018;1;ADMINISTRAÇÃO;1182;INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;IESA;Faculdade;Privada com fins lucrativos;19618;Educação Presencial;3501608;AMERICANA;SP;11;11;7;0.636363636;-0,33236;2,41346;3;
2018;1;ADMINISTRAÇÃO;1227;FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB;FASB;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;19665;Educação Presencial;2903201;BARREIRAS;BA;22;19;16;0.842105263;-0,35699;2,40323;3;
2018;22;CIÊNCIAS CONTÁBEIS;1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;19677;Educação Presencial;3524808;JALES;SP;30;28;16;0.571428571;-0,45399;2,28098;3;
